/Users/macbook/Library/Python/3.9/lib/python/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
  warnings.warn(
2026-01-12 20:31:38 - MailProcessor - INFO - Loaded 220 processed message IDs
2026-01-12 20:31:38 - MailProcessor - INFO - 🚀 Mail Processor starting...
2026-01-12 20:31:38 - MailProcessor - WARNING - ⚠️ Registration failed: Connection failed: ('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))
2026-01-12 20:31:38 - MailProcessor - INFO -    Poll interval: 60s
2026-01-12 20:31:38 - MailProcessor - INFO -    Council agents: FuchsiaCat, VioletCastle, PinkLake, Kostya, WhiteMill, IvoryOtter, CalmSnow, BlueLake, GreenCastle, RedStone
2026-01-12 20:31:38 - MailProcessor - INFO -    Alert keywords: 29 configured
2026-01-12 20:31:38 - MailProcessor - WARNING - Mail server not available, skipping poll
2026-01-12 20:32:38 - MailProcessor - WARNING - Mail server not available, skipping poll
2026-01-12 20:33:38 - MailProcessor - WARNING - Mail server not available, skipping poll
2026-01-12 20:34:38 - MailProcessor - WARNING - Mail server not available, skipping poll
2026-01-12 20:35:38 - MailProcessor - WARNING - Mail server not available, skipping poll
2026-01-12 20:36:38 - MailProcessor - WARNING - Mail server not available, skipping poll
2026-01-12 20:37:38 - MailProcessor - WARNING - Mail server not available, skipping poll
2026-01-12 20:38:38 - MailProcessor - WARNING - Mail server not available, skipping poll
2026-01-12 20:39:38 - MailProcessor - WARNING - Mail server not available, skipping poll
2026-01-12 20:40:38 - MailProcessor - WARNING - Mail server not available, skipping poll
2026-01-12 20:41:38 - MailProcessor - WARNING - Mail server not available, skipping poll
2026-01-12 20:42:38 - MailProcessor - WARNING - Mail server not available, skipping poll
2026-01-12 20:43:38 - MailProcessor - WARNING - Mail server not available, skipping poll
2026-01-12 21:13:45 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:14:46 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:15:47 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:16:48 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:17:48 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:18:49 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:19:50 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:20:51 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:21:52 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:22:52 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:23:53 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:24:54 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:25:55 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:26:56 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:27:57 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:28:57 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:29:58 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:30:59 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:32:00 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:33:00 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:34:01 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:35:02 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:36:03 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:37:03 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:38:04 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:39:05 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:40:06 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:41:06 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:42:07 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:43:08 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:44:09 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:45:09 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:46:11 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:47:11 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:48:12 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:49:13 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:50:14 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:51:14 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:52:15 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:53:16 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:54:17 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:55:17 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:56:18 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:57:19 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:58:20 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 21:59:21 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 22:00:21 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 22:01:22 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 22:02:23 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 22:03:24 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 22:04:24 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 22:05:25 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 22:06:26 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 22:07:27 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 22:08:28 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 22:09:29 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 22:10:30 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 22:11:31 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 22:12:32 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 22:13:33 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 22:14:34 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 22:15:34 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 22:16:35 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 22:17:36 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 22:18:37 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 22:19:37 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 22:20:38 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 22:21:39 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
2026-01-12 22:22:40 - MailProcessor - ERROR - Error during poll: MCP Error: Error calling tool 'fetch_inbox': Agent 'Antigravity' not found in project '/home/gonya/Unified_System'. Available agents: 'OrangeStone', 'VioletCastle', 'PinkLake', 'FuchsiaCat'. Use register_agent to create a new agent identity.
